endpoint,feature_count,model,fold,rows,failures,average_precision,pr_auc,roc_auc,brier_score,f1_score,recall_at_precision_25,recall_at_precision_50,recall_at_precision_75,precision_top_01,precision_top_05,precision_top_10,threshold_0_5_tn,threshold_0_5_fp,threshold_0_5_fn,threshold_0_5_tp
need_review,5,prevalence_baseline,4,531,33,0.062146892655367235,0.062146892655367235,0.5,0.05828649291968899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,0,33,0
need_review,5,logistic_l2_balanced,4,531,33,0.23774375109978138,0.23774375109978138,0.7340878666179871,0.21394590777034064,0.228310502283105,0.3333333333333333,0.15151515151515152,0.0,0.5,0.37037037037037035,0.2037037037037037,337,161,8,25
need_review,5,logistic_l1_balanced,4,531,33,0.23832223734898708,0.23832223734898708,0.734148716076427,0.21405547944809236,0.228310502283105,0.3333333333333333,0.15151515151515152,0.0,0.5,0.37037037037037035,0.2037037037037037,337,161,8,25
need_review,5,elastic_net_logistic,4,531,33,0.2376850692367742,0.2376850692367742,0.7339661677011076,0.21377566682014337,0.22935779816513763,0.3333333333333333,0.15151515151515152,0.0,0.5,0.37037037037037035,0.2037037037037037,338,160,8,25
need_review,5,linear_svm_rbf_calibrated_probability,4,531,33,0.2571143179387785,0.2571143179387785,0.7897651210904222,0.053688028277651165,0.0,0.45454545454545453,0.15151515151515152,0.0,0.5,0.3333333333333333,0.25925925925925924,498,0,33,0
need_review,5,hist_gradient_boosting,4,531,33,0.4685802911384635,0.4685802911384635,0.7981319216258975,0.04535407137618641,0.4444444444444444,0.6666666666666666,0.42424242424242425,0.30303030303030304,0.8333333333333334,0.5185185185185185,0.37037037037037035,489,9,21,12
need_review,5,balanced_random_forest,4,531,33,0.45024715272778415,0.45024715272778415,0.8035170986978215,0.12610838284910494,0.34108527131782945,0.6363636363636364,0.45454545454545453,0.21212121212121213,0.8333333333333334,0.5185185185185185,0.35185185185185186,424,74,11,22
need_review,5,lightgbm_balanced,4,531,33,0.4450579460670543,0.4450579460670543,0.8153218936351466,0.12746353334148677,0.3333333333333333,0.696969696969697,0.45454545454545453,0.24242424242424243,0.8333333333333334,0.5555555555555556,0.37037037037037035,416,82,10,23
need_review,5,xgboost_weighted,4,531,33,0.44539851098276134,0.44539851098276134,0.7921382499695753,0.23481296002864838,0.228310502283105,0.696969696969697,0.3939393939393939,0.2727272727272727,0.6666666666666666,0.48148148148148145,0.3333333333333333,337,161,8,25
need_review,5,prevalence_baseline,5,529,32,0.06049149338374291,0.06049149338374291,0.5,0.05683278209338755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,0,32,0
need_review,5,logistic_l2_balanced,5,529,32,0.2787131625320997,0.2787131625320997,0.7376131790744467,0.20042369239835234,0.22009569377990432,0.21875,0.15625,0.15625,0.8333333333333334,0.25925925925925924,0.16981132075471697,343,154,9,23
need_review,5,logistic_l1_balanced,5,529,32,0.27881935252799167,0.27881935252799167,0.7377389336016096,0.2006570888140266,0.22009569377990432,0.21875,0.15625,0.15625,0.8333333333333334,0.25925925925925924,0.16981132075471697,343,154,9,23
need_review,5,elastic_net_logistic,5,529,32,0.2787131625320997,0.2787131625320997,0.7376131790744466,0.2002920616274546,0.22009569377990432,0.21875,0.15625,0.15625,0.8333333333333334,0.25925925925925924,0.16981132075471697,343,154,9,23
need_review,5,linear_svm_rbf_calibrated_probability,5,529,32,0.22067123624415044,0.22067123624415044,0.7618209255533199,0.05390988191872434,0.0,0.21875,0.09375,0.0,0.5,0.25925925925925924,0.18867924528301888,497,0,32,0
need_review,5,hist_gradient_boosting,5,529,32,0.48519530292313606,0.48519530292313606,0.8152665995975854,0.0421338223393339,0.3076923076923077,0.65625,0.4375,0.375,1.0,0.5185185185185185,0.3018867924528302,496,1,26,6
need_review,5,balanced_random_forest,5,529,32,0.4721393777585417,0.4721393777585417,0.8235978370221329,0.11598758776566614,0.3486238532110092,0.59375,0.40625,0.25,1.0,0.48148148148148145,0.32075471698113206,439,58,13,19
need_review,5,lightgbm_balanced,5,529,32,0.5038814563603063,0.5038814563603063,0.8223402917505032,0.11510655620223399,0.34375,0.625,0.4375,0.375,1.0,0.5185185185185185,0.32075471698113206,423,74,10,22
need_review,5,xgboost_weighted,5,529,32,0.4954342371318682,0.4954342371318682,0.8231262575452716,0.2160387933254242,0.25396825396825395,0.65625,0.46875,0.28125,1.0,0.5555555555555556,0.33962264150943394,364,133,8,24
need_review,5,balanced_random_forest,overall_oof,2653,162,0.35664263703405696,0.35664263703405696,0.7727758201129002,0.12278544895015084,0.31561461794019935,0.5308641975308642,0.3148148148148148,0.13580246913580246,0.7777777777777778,0.40601503759398494,0.2744360902255639,2146,345,67,95
need_review,5,elastic_net_logistic,overall_oof,2653,162,0.24326726348701674,0.24326726348701674,0.7301532430329434,0.20197927237642443,0.2176063303659743,0.25308641975308643,0.2037037037037037,0.018518518518518517,0.6666666666666666,0.2932330827067669,0.17669172932330826,1752,739,52,110
need_review,5,hist_gradient_boosting,overall_oof,2653,162,0.3635478785912658,0.3635478785912658,0.7832456101223664,0.04696422140875881,0.30697674418604654,0.5617283950617284,0.3395061728395062,0.13580246913580246,0.7777777777777778,0.46616541353383456,0.3082706766917293,2471,20,129,33
need_review,5,lightgbm_balanced,overall_oof,2653,162,0.34843273207657716,0.34843273207657716,0.7786537708590433,0.12184056925673685,0.304,0.5370370370370371,0.3271604938271605,0.14814814814814814,0.8148148148148148,0.45112781954887216,0.29699248120300753,2123,368,67,95
need_review,5,linear_svm_rbf_calibrated_probability,overall_oof,2653,162,0.1750118306240727,0.1750118306240727,0.738561289779007,0.054242570340557954,0.0,0.14814814814814814,0.05555555555555555,0.0,0.37037037037037035,0.23308270676691728,0.18421052631578946,2491,0,162,0
need_review,5,logistic_l1_balanced,overall_oof,2653,162,0.24382134259871374,0.24382134259871374,0.7302548433620293,0.2023569129341744,0.21717670286278382,0.25308641975308643,0.2037037037037037,0.018518518518518517,0.6666666666666666,0.2932330827067669,0.17669172932330826,1750,741,52,110
need_review,5,logistic_l2_balanced,overall_oof,2653,162,0.24299105615125244,0.24299105615125244,0.7301086380104178,0.20210149014597767,0.21739130434782608,0.25308641975308643,0.2037037037037037,0.018518518518518517,0.6666666666666666,0.2932330827067669,0.17669172932330826,1751,740,52,110
need_review,5,prevalence_baseline,overall_oof,2653,162,0.06060425591762471,0.06060425591762471,0.49605741162010397,0.05733470935226787,0.0,0.0,0.0,0.0,0.0,0.06766917293233082,0.041353383458646614,2491,0,162,0
need_review,5,xgboost_weighted,overall_oof,2653,162,0.3366454231667279,0.3366454231667279,0.7632328233492425,0.22584564093619283,0.21866163996229973,0.5246913580246914,0.2716049382716049,0.16049382716049382,0.7777777777777778,0.43609022556390975,0.2894736842105263,1708,783,46,116
