feature,iteration,rf_rank,permutation_rank,combined_rank,selected
longest_mG_run,84,100.0,161.0,130.5,False
token_mU_count,84,85.0,161.0,123.0,False
token_mU_fraction,84,74.0,161.0,117.5,False
longest_mU_run,84,123.0,161.0,142.0,False
token_lA_count,84,143.5,161.0,152.25,False
token_lA_fraction,84,143.5,161.0,152.25,False
longest_lA_run,84,143.5,161.0,152.25,False
token_lC_count,84,143.5,161.0,152.25,False
token_lC_fraction,84,143.5,161.0,152.25,False
longest_lC_run,84,143.5,161.0,152.25,False
token_lG_count,84,143.5,161.0,152.25,False
token_lG_fraction,84,143.5,161.0,152.25,False
longest_lG_run,84,143.5,161.0,152.25,False
token_lU_count,84,143.5,161.0,152.25,False
token_lU_fraction,84,143.5,161.0,152.25,False
longest_lU_run,84,143.5,161.0,152.25,False
token_lT_count,84,143.5,161.0,152.25,False
token_lT_fraction,84,143.5,161.0,152.25,False
longest_lT_run,84,143.5,161.0,152.25,False
star_first_position,84,124.0,161.0,142.5,False
star_last_position,84,78.0,161.0,119.5,False
star_mean_position,84,60.0,161.0,110.5,False
star_position_std,84,17.0,7.0,12.0,True
star_first_fraction,84,69.0,161.0,115.0,False
star_last_fraction,84,106.0,161.0,133.5,False
star_mean_fraction,84,87.0,161.0,124.0,False
star_span_fraction,84,54.0,161.0,107.5,False
star_count_5p,84,116.0,161.0,138.5,False
star_count_middle,84,108.0,161.0,134.5,False
star_count_3p,84,117.0,161.0,139.0,False
star_density_5p,84,88.0,161.0,124.5,False
star_density_middle,84,99.0,161.0,130.0,False
star_density_3p,84,109.0,161.0,135.0,False
slash_mod_first_position,84,111.0,161.0,136.0,False
slash_mod_last_position,84,75.0,161.0,118.0,False
slash_mod_mean_position,84,92.0,161.0,126.5,False
slash_mod_position_std,84,97.0,161.0,129.0,False
slash_mod_first_fraction,84,91.0,161.0,126.0,False
slash_mod_last_fraction,84,80.0,161.0,120.5,False
slash_mod_mean_fraction,84,96.0,161.0,128.5,False
slash_mod_span_fraction,84,94.0,161.0,127.5,False
slash_mod_count_5p,84,122.0,161.0,141.5,False
slash_mod_count_middle,84,104.0,161.0,132.5,False
slash_mod_count_3p,84,114.0,161.0,137.5,False
slash_mod_density_5p,84,143.5,161.0,152.25,False
slash_mod_density_middle,84,95.0,161.0,128.0,False
slash_mod_density_3p,84,115.0,161.0,138.0,False
methyl_first_position,84,143.5,161.0,152.25,False
methyl_last_position,84,98.0,161.0,129.5,False
methyl_mean_position,84,51.0,161.0,106.0,False
methyl_position_std,84,68.0,161.0,114.5,False
methyl_first_fraction,84,119.0,161.0,140.0,False
methyl_last_fraction,84,143.5,161.0,152.25,False
methyl_mean_fraction,84,14.0,10.0,12.0,True
methyl_span_fraction,84,102.0,161.0,131.5,False
methyl_count_5p,84,101.0,161.0,131.0,False
methyl_count_middle,84,113.0,161.0,137.0,False
methyl_count_3p,84,76.0,161.0,118.5,False
methyl_density_5p,84,42.0,161.0,101.5,False
methyl_density_middle,84,110.0,161.0,135.5,False
methyl_density_3p,84,58.0,161.0,109.5,False
lna_first_position,84,143.5,161.0,152.25,False
lna_last_position,84,143.5,161.0,152.25,False
lna_mean_position,84,143.5,161.0,152.25,False
lna_position_std,84,143.5,161.0,152.25,False
lna_first_fraction,84,143.5,161.0,152.25,False
lna_last_fraction,84,143.5,161.0,152.25,False
lna_mean_fraction,84,143.5,161.0,152.25,False
lna_span_fraction,84,143.5,161.0,152.25,False
lna_count_5p,84,143.5,161.0,152.25,False
lna_count_middle,84,143.5,161.0,152.25,False
lna_count_3p,84,143.5,161.0,152.25,False
lna_density_5p,84,143.5,161.0,152.25,False
lna_density_middle,84,143.5,161.0,152.25,False
lna_density_3p,84,143.5,161.0,152.25,False
rna_first_position,84,64.0,161.0,112.5,False
rna_last_position,84,50.0,161.0,105.5,False
rna_mean_position,84,40.0,161.0,100.5,False
rna_position_std,84,19.0,11.0,15.0,True
rna_first_fraction,84,33.0,161.0,97.0,False
rna_last_fraction,84,53.0,161.0,107.0,False
rna_mean_fraction,84,52.0,161.0,106.5,False
rna_span_fraction,84,43.0,161.0,102.0,False
rna_count_5p,84,30.0,161.0,95.5,False
rna_count_middle,84,63.0,161.0,112.0,False
rna_count_3p,84,41.0,161.0,101.0,False
rna_density_5p,84,24.0,18.0,21.0,False
rna_density_middle,84,79.0,161.0,120.0,False
rna_density_3p,84,62.0,161.0,111.5,False
modified_token_first_position,84,121.0,161.0,141.0,False
modified_token_last_position,84,56.0,161.0,108.5,False
modified_token_mean_position,84,27.0,161.0,94.0,False
modified_token_position_std,84,5.0,19.0,12.0,True
modified_token_first_fraction,84,112.0,161.0,136.5,False
modified_token_last_fraction,84,82.0,161.0,121.5,False
modified_token_mean_fraction,84,11.0,3.0,7.0,True
modified_token_span_fraction,84,90.0,161.0,125.5,False
modified_token_count_5p,84,107.0,161.0,134.0,False
modified_token_count_middle,84,66.0,161.0,113.5,False
modified_token_count_3p,84,65.0,161.0,113.0,False
modified_token_density_5p,84,46.0,161.0,103.5,False
modified_token_density_middle,84,72.0,161.0,116.5,False
modified_token_density_3p,84,38.0,161.0,99.5,False
decorated_length,85,50.0,161.0,105.5,False
token_length,85,70.0,161.0,115.5,False
base_length,85,72.0,161.0,116.5,False
unknown_char_count,85,143.5,161.0,152.25,False
unknown_char_fraction,85,143.5,161.0,152.25,False
slash_mod_count,85,111.0,161.0,136.0,False
has_slash_mod,85,117.0,161.0,139.0,False
star_count,85,122.0,161.0,141.5,False
star_density,85,57.0,161.0,109.0,False
terminal_star_count,85,143.5,161.0,152.25,False
mod_density_5p,85,59.0,161.0,110.0,False
mod_density_middle,85,80.0,161.0,120.5,False
mod_density_3p,85,18.0,5.0,11.5,True
gc_fraction,85,26.0,161.0,93.5,False
au_fraction,85,25.0,18.0,21.5,False
purine_fraction,85,16.0,11.0,13.5,True
pyrimidine_fraction,85,7.0,8.0,7.5,True
terminal_gc_count,85,21.0,10.0,15.5,True
longest_homopolymer_run,85,83.0,161.0,122.0,False
longest_gc_run,85,55.0,161.0,108.0,False
max_gc_window_10,85,30.0,161.0,95.5,False
repeated_dinucleotide_count,85,6.0,17.0,11.5,True
longest_star_run,85,143.5,161.0,152.25,False
longest_slash_mod_run,85,112.0,161.0,136.5,False
longest_methyl_run,85,107.0,161.0,134.0,False
longest_lna_run,85,143.5,161.0,152.25,False
longest_rna_run,85,35.0,161.0,98.0,False
longest_modified_token_run,85,104.0,161.0,132.5,False
base_A_count,85,56.0,161.0,108.5,False
base_A_fraction,85,34.0,161.0,97.5,False
base_C_count,85,22.0,6.0,14.0,True
base_C_fraction,85,2.0,12.0,7.0,True
base_G_count,85,10.0,23.0,16.5,True
base_G_fraction,85,17.0,24.0,20.5,False
base_U_count,85,27.0,161.0,94.0,False
base_U_fraction,85,3.0,22.0,12.5,True
base_T_count,85,39.0,161.0,100.0,False
base_T_fraction,85,8.0,25.0,16.5,True
token_rA_count,85,41.0,161.0,101.0,False
token_rA_fraction,85,4.0,3.0,3.5,True
longest_rA_run,85,87.0,161.0,124.0,False
token_rC_count,85,13.0,13.0,13.0,True
token_rC_fraction,85,1.0,14.0,7.5,True
longest_rC_run,85,60.0,161.0,110.5,False
token_rG_count,85,5.0,7.0,6.0,True
token_rG_fraction,85,9.0,9.0,9.0,True
longest_rG_run,85,95.0,161.0,128.0,False
token_rU_count,85,14.0,2.0,8.0,True
token_rU_fraction,85,24.0,1.0,12.5,True
longest_rU_run,85,73.0,161.0,117.0,False
token_mA_count,85,40.0,161.0,100.5,False
token_mA_fraction,85,11.0,19.0,15.0,True
longest_mA_run,85,71.0,161.0,116.0,False
token_mC_count,85,54.0,161.0,107.5,False
token_mC_fraction,85,47.0,161.0,104.0,False
longest_mC_run,85,93.0,161.0,127.0,False
token_mG_count,85,62.0,161.0,111.5,False
token_mG_fraction,85,28.0,161.0,94.5,False
longest_mG_run,85,101.0,161.0,131.0,False
token_mU_count,85,29.0,161.0,95.0,False
token_mU_fraction,85,12.0,21.0,16.5,True
longest_mU_run,85,113.0,161.0,137.0,False
token_lA_count,85,143.5,161.0,152.25,False
token_lA_fraction,85,143.5,161.0,152.25,False
longest_lA_run,85,143.5,161.0,152.25,False
token_lC_count,85,143.5,161.0,152.25,False
token_lC_fraction,85,143.5,161.0,152.25,False
longest_lC_run,85,143.5,161.0,152.25,False
token_lG_count,85,143.5,161.0,152.25,False
token_lG_fraction,85,143.5,161.0,152.25,False
longest_lG_run,85,143.5,161.0,152.25,False
token_lU_count,85,143.5,161.0,152.25,False
token_lU_fraction,85,143.5,161.0,152.25,False
longest_lU_run,85,143.5,161.0,152.25,False
token_lT_count,85,143.5,161.0,152.25,False
token_lT_fraction,85,143.5,161.0,152.25,False
longest_lT_run,85,143.5,161.0,152.25,False
star_first_position,85,125.0,161.0,143.0,False
star_last_position,85,110.0,161.0,135.5,False
star_mean_position,85,43.0,161.0,102.0,False
star_position_std,85,51.0,161.0,106.0,False
star_first_fraction,85,20.0,16.0,18.0,True
star_last_fraction,85,69.0,161.0,115.0,False
star_mean_fraction,85,92.0,161.0,126.5,False
star_span_fraction,85,88.0,161.0,124.5,False
star_count_5p,85,98.0,161.0,129.5,False
star_count_middle,85,99.0,161.0,130.0,False
star_count_3p,85,102.0,161.0,131.5,False
star_density_5p,85,84.0,161.0,122.5,False
star_density_middle,85,86.0,161.0,123.5,False
star_density_3p,85,91.0,161.0,126.0,False
slash_mod_first_position,85,85.0,161.0,123.0,False
slash_mod_last_position,85,61.0,161.0,111.0,False
slash_mod_mean_position,85,75.0,161.0,118.0,False
slash_mod_position_std,85,94.0,161.0,127.5,False
slash_mod_first_fraction,85,78.0,161.0,119.5,False
slash_mod_last_fraction,85,46.0,161.0,103.5,False
slash_mod_mean_fraction,85,90.0,161.0,125.5,False
slash_mod_span_fraction,85,106.0,161.0,133.5,False
slash_mod_count_5p,85,118.0,161.0,139.5,False
slash_mod_count_middle,85,103.0,161.0,132.0,False
slash_mod_count_3p,85,82.0,161.0,121.5,False
slash_mod_density_5p,85,120.0,161.0,140.5,False
slash_mod_density_middle,85,89.0,161.0,125.0,False
slash_mod_density_3p,85,96.0,161.0,128.5,False
methyl_first_position,85,124.0,161.0,142.5,False
methyl_last_position,85,64.0,161.0,112.5,False
methyl_mean_position,85,97.0,161.0,129.0,False
methyl_position_std,85,44.0,161.0,102.5,False
methyl_first_fraction,85,143.5,161.0,152.25,False
methyl_last_fraction,85,109.0,161.0,135.0,False
methyl_mean_fraction,85,45.0,161.0,103.0,False
methyl_span_fraction,85,108.0,161.0,134.5,False
methyl_count_5p,85,115.0,161.0,138.0,False
methyl_count_middle,85,100.0,161.0,130.5,False
methyl_count_3p,85,114.0,161.0,137.5,False
methyl_density_5p,85,42.0,161.0,101.5,False
methyl_density_middle,85,121.0,161.0,141.0,False
methyl_density_3p,85,37.0,161.0,99.0,False
lna_first_position,85,143.5,161.0,152.25,False
lna_last_position,85,143.5,161.0,152.25,False
lna_mean_position,85,143.5,161.0,152.25,False
lna_position_std,85,143.5,161.0,152.25,False
lna_first_fraction,85,143.5,161.0,152.25,False
lna_last_fraction,85,143.5,161.0,152.25,False
lna_mean_fraction,85,143.5,161.0,152.25,False
lna_span_fraction,85,143.5,161.0,152.25,False
lna_count_5p,85,143.5,161.0,152.25,False
lna_count_middle,85,143.5,161.0,152.25,False
lna_count_3p,85,143.5,161.0,152.25,False
lna_density_5p,85,143.5,161.0,152.25,False
lna_density_middle,85,143.5,161.0,152.25,False
lna_density_3p,85,143.5,161.0,152.25,False
rna_first_position,85,81.0,161.0,121.0,False
rna_last_position,85,76.0,161.0,118.5,False
rna_mean_position,85,38.0,161.0,99.5,False
rna_position_std,85,49.0,161.0,105.0,False
rna_first_fraction,85,32.0,161.0,96.5,False
rna_last_fraction,85,53.0,161.0,107.0,False
rna_mean_fraction,85,33.0,161.0,97.0,False
rna_span_fraction,85,31.0,161.0,96.0,False
rna_count_5p,85,66.0,161.0,113.5,False
rna_count_middle,85,65.0,161.0,113.0,False
rna_count_3p,85,48.0,161.0,104.5,False
rna_density_5p,85,52.0,161.0,106.5,False
rna_density_middle,85,77.0,161.0,119.0,False
rna_density_3p,85,23.0,15.0,19.0,True
modified_token_first_position,85,123.0,161.0,142.0,False
modified_token_last_position,85,63.0,161.0,112.0,False
modified_token_mean_position,85,58.0,161.0,109.5,False
modified_token_position_std,85,36.0,161.0,98.5,False
modified_token_first_fraction,85,143.5,161.0,152.25,False
modified_token_last_fraction,85,119.0,161.0,140.0,False
modified_token_mean_fraction,85,19.0,4.0,11.5,True
modified_token_span_fraction,85,116.0,161.0,138.5,False
modified_token_count_5p,85,105.0,161.0,133.0,False
modified_token_count_middle,85,67.0,161.0,114.0,False
modified_token_count_3p,85,68.0,161.0,114.5,False
modified_token_density_5p,85,79.0,161.0,120.0,False
modified_token_density_middle,85,74.0,161.0,117.5,False
modified_token_density_3p,85,15.0,20.0,17.5,True
decorated_length,86,75.0,161.0,118.0,False
token_length,86,99.0,161.0,130.0,False
base_length,86,53.0,161.0,107.0,False
unknown_char_count,86,144.0,161.0,152.5,False
unknown_char_fraction,86,144.0,161.0,152.5,False
slash_mod_count,86,51.0,161.0,106.0,False
has_slash_mod,86,117.0,161.0,139.0,False
star_count,86,115.0,161.0,138.0,False
star_density,86,35.0,161.0,98.0,False
terminal_star_count,86,144.0,161.0,152.5,False
mod_density_5p,86,57.0,161.0,109.0,False
mod_density_middle,86,82.0,161.0,121.5,False
mod_density_3p,86,73.0,161.0,117.0,False
gc_fraction,86,4.0,13.0,8.5,True
au_fraction,86,12.0,25.0,18.5,True
purine_fraction,86,23.0,5.0,14.0,True
pyrimidine_fraction,86,5.0,4.0,4.5,True
terminal_gc_count,86,55.0,161.0,108.0,False
longest_homopolymer_run,86,95.0,161.0,128.0,False
longest_gc_run,86,59.0,161.0,110.0,False
max_gc_window_10,86,63.0,161.0,112.0,False
repeated_dinucleotide_count,86,27.0,161.0,94.0,False
longest_star_run,86,144.0,161.0,152.5,False
longest_slash_mod_run,86,106.0,161.0,133.5,False
longest_methyl_run,86,104.0,161.0,132.5,False
longest_lna_run,86,144.0,161.0,152.5,False
longest_rna_run,86,14.0,8.0,11.0,True
longest_modified_token_run,86,94.0,161.0,127.5,False
base_A_count,86,41.0,161.0,101.0,False
base_A_fraction,86,11.0,24.0,17.5,True
base_C_count,86,15.0,1.0,8.0,True
base_C_fraction,86,16.0,14.0,15.0,True
base_G_count,86,2.0,23.0,12.5,True
base_G_fraction,86,1.0,10.0,5.5,True
base_U_count,86,68.0,161.0,114.5,False
base_U_fraction,86,8.0,7.0,7.5,True
base_T_count,86,21.0,17.0,19.0,True
base_T_fraction,86,9.0,12.0,10.5,True
token_rA_count,86,46.0,161.0,103.5,False
token_rA_fraction,86,26.0,161.0,93.5,False
longest_rA_run,86,101.0,161.0,131.0,False
token_rC_count,86,24.0,16.0,20.0,True
token_rC_fraction,86,30.0,161.0,95.5,False
longest_rC_run,86,89.0,161.0,125.0,False
token_rG_count,86,6.0,20.0,13.0,True
token_rG_fraction,86,28.0,161.0,94.5,False
longest_rG_run,86,69.0,161.0,115.0,False
token_rU_count,86,38.0,161.0,99.5,False
token_rU_fraction,86,19.0,6.0,12.5,True
longest_rU_run,86,121.0,161.0,141.0,False
token_mA_count,86,45.0,161.0,103.0,False
token_mA_fraction,86,39.0,161.0,100.0,False
longest_mA_run,86,76.0,161.0,118.5,False
token_mC_count,86,78.0,161.0,119.5,False
token_mC_fraction,86,47.0,161.0,104.0,False
longest_mC_run,86,116.0,161.0,138.5,False
token_mG_count,86,80.0,161.0,120.5,False
token_mG_fraction,86,60.0,161.0,110.5,False
longest_mG_run,86,81.0,161.0,121.0,False
token_mU_count,86,83.0,161.0,122.0,False
token_mU_fraction,86,49.0,161.0,105.0,False
longest_mU_run,86,124.0,161.0,142.5,False
token_lA_count,86,144.0,161.0,152.5,False
token_lA_fraction,86,144.0,161.0,152.5,False
longest_lA_run,86,144.0,161.0,152.5,False
token_lC_count,86,144.0,161.0,152.5,False
token_lC_fraction,86,144.0,161.0,152.5,False
longest_lC_run,86,144.0,161.0,152.5,False
token_lG_count,86,144.0,161.0,152.5,False
token_lG_fraction,86,144.0,161.0,152.5,False
longest_lG_run,86,144.0,161.0,152.5,False
token_lU_count,86,144.0,161.0,152.5,False
token_lU_fraction,86,144.0,161.0,152.5,False
longest_lU_run,86,144.0,161.0,152.5,False
token_lT_count,86,144.0,161.0,152.5,False
token_lT_fraction,86,144.0,161.0,152.5,False
longest_lT_run,86,144.0,161.0,152.5,False
star_first_position,86,126.0,161.0,143.5,False
star_last_position,86,66.0,161.0,113.5,False
star_mean_position,86,79.0,161.0,120.0,False
star_position_std,86,36.0,161.0,98.5,False
star_first_fraction,86,34.0,161.0,97.5,False
star_last_fraction,86,44.0,161.0,102.5,False
star_mean_fraction,86,84.0,161.0,122.5,False
star_span_fraction,86,64.0,161.0,112.5,False
star_count_5p,86,120.0,161.0,140.5,False
star_count_middle,86,87.0,161.0,124.0,False
star_count_3p,86,118.0,161.0,139.5,False
star_density_5p,86,98.0,161.0,129.5,False
star_density_middle,86,112.0,161.0,136.5,False
star_density_3p,86,92.0,161.0,126.5,False
slash_mod_first_position,86,62.0,161.0,111.5,False
slash_mod_last_position,86,52.0,161.0,106.5,False
slash_mod_mean_position,86,67.0,161.0,114.0,False
slash_mod_position_std,86,88.0,161.0,124.5,False
slash_mod_first_fraction,86,96.0,161.0,128.5,False
slash_mod_last_fraction,86,25.0,19.0,22.0,False
slash_mod_mean_fraction,86,72.0,161.0,116.5,False
slash_mod_span_fraction,86,48.0,161.0,104.5,False
slash_mod_count_5p,86,114.0,161.0,137.5,False
slash_mod_count_middle,86,74.0,161.0,117.5,False
slash_mod_count_3p,86,65.0,161.0,113.0,False
slash_mod_density_5p,86,113.0,161.0,137.0,False
slash_mod_density_middle,86,97.0,161.0,129.0,False
slash_mod_density_3p,86,93.0,161.0,127.0,False
methyl_first_position,86,144.0,161.0,152.5,False
methyl_last_position,86,90.0,161.0,125.5,False
methyl_mean_position,86,42.0,161.0,101.5,False
methyl_position_std,86,31.0,161.0,96.0,False
methyl_first_fraction,86,123.0,161.0,142.0,False
methyl_last_fraction,86,122.0,161.0,141.5,False
methyl_mean_fraction,86,40.0,161.0,100.5,False
methyl_span_fraction,86,109.0,161.0,135.0,False
methyl_count_5p,86,103.0,161.0,132.0,False
methyl_count_middle,86,100.0,161.0,130.5,False
methyl_count_3p,86,110.0,161.0,135.5,False
methyl_density_5p,86,61.0,161.0,111.0,False
methyl_density_middle,86,108.0,161.0,134.5,False
methyl_density_3p,86,71.0,161.0,116.0,False
lna_first_position,86,144.0,161.0,152.5,False
lna_last_position,86,144.0,161.0,152.5,False
lna_mean_position,86,144.0,161.0,152.5,False
lna_position_std,86,144.0,161.0,152.5,False
lna_first_fraction,86,144.0,161.0,152.5,False
lna_last_fraction,86,144.0,161.0,152.5,False
lna_mean_fraction,86,144.0,161.0,152.5,False
lna_span_fraction,86,144.0,161.0,152.5,False
lna_count_5p,86,144.0,161.0,152.5,False
lna_count_middle,86,144.0,161.0,152.5,False
lna_count_3p,86,144.0,161.0,152.5,False
lna_density_5p,86,144.0,161.0,152.5,False
lna_density_middle,86,144.0,161.0,152.5,False
lna_density_3p,86,144.0,161.0,152.5,False
rna_first_position,86,77.0,161.0,119.0,False
rna_last_position,86,58.0,161.0,109.5,False
rna_mean_position,86,56.0,161.0,108.5,False
rna_position_std,86,3.0,2.0,2.5,True
rna_first_fraction,86,50.0,161.0,105.5,False
rna_last_fraction,86,18.0,11.0,14.5,True
rna_mean_fraction,86,7.0,21.0,14.0,True
rna_span_fraction,86,33.0,161.0,97.0,False
rna_count_5p,86,37.0,161.0,99.0,False
rna_count_middle,86,20.0,15.0,17.5,True
rna_count_3p,86,43.0,161.0,102.0,False
rna_density_5p,86,10.0,9.0,9.5,True
rna_density_middle,86,107.0,161.0,134.0,False
rna_density_3p,86,32.0,161.0,96.5,False
modified_token_first_position,86,119.0,161.0,140.0,False
modified_token_last_position,86,70.0,161.0,115.5,False
modified_token_mean_position,86,54.0,161.0,107.5,False
modified_token_position_std,86,17.0,22.0,19.5,True
modified_token_first_fraction,86,125.0,161.0,143.0,False
modified_token_last_fraction,86,105.0,161.0,133.0,False
modified_token_mean_fraction,86,13.0,3.0,8.0,True
modified_token_span_fraction,86,111.0,161.0,136.0,False
modified_token_count_5p,86,102.0,161.0,131.5,False
modified_token_count_middle,86,91.0,161.0,126.0,False
modified_token_count_3p,86,85.0,161.0,123.0,False
modified_token_density_5p,86,22.0,18.0,20.0,True
modified_token_density_middle,86,86.0,161.0,123.5,False
modified_token_density_3p,86,29.0,161.0,95.0,False
decorated_length,87,52.0,161.0,106.5,False
token_length,87,102.0,161.0,131.5,False
base_length,87,75.0,161.0,118.0,False
unknown_char_count,87,147.0,161.0,154.0,False
unknown_char_fraction,87,147.0,161.0,154.0,False
slash_mod_count,87,118.0,161.0,139.5,False
has_slash_mod,87,124.0,161.0,142.5,False
star_count,87,84.0,161.0,122.5,False
star_density,87,66.0,161.0,113.5,False
terminal_star_count,87,147.0,161.0,154.0,False
mod_density_5p,87,51.0,161.0,106.0,False
mod_density_middle,87,6.0,10.0,8.0,True
mod_density_3p,87,20.0,16.0,18.0,True
gc_fraction,87,44.0,161.0,102.5,False
au_fraction,87,28.0,161.0,94.5,False
purine_fraction,87,4.0,21.0,12.5,True
pyrimidine_fraction,87,5.0,20.0,12.5,True
terminal_gc_count,87,34.0,161.0,97.5,False
longest_homopolymer_run,87,119.0,161.0,140.0,False
